pc_time_s,t_ms,Bx_raw,By_raw,Bz_raw,T_raw,Bx_mT,By_mT,Bz_mT,Bmag_mT,run_id,step_index,m1_deg,m2_deg,m3_deg,m4_deg
1777615205,160174,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160188,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160202,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160217,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160231,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,160245,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160260,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,160274,31688,37172,65532,17552,-9.8877,40.3198,299.9634,302.8226,20260501_160003,0,0,0,0,0
1777615205,160288,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160303,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160317,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160331,31696,37184,65532,17560,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,160346,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160360,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160374,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,160390,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,160404,31704,37176,65532,17552,-9.7412,40.3564,299.9634,302.8227,20260501_160003,0,0,0,0,0
1777615205,160418,31688,37176,65532,17552,-9.8877,40.3564,299.9634,302.8274,20260501_160003,0,0,0,0,0
1777615205,160433,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160447,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160461,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,160476,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,160490,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160504,31696,37184,65532,17552,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,160519,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160533,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,160547,31688,37180,65532,17552,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,160562,31696,37184,65532,17552,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,160576,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160590,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160605,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,160619,31700,37184,65532,17552,-9.7778,40.4297,299.9634,302.8336,20260501_160003,0,0,0,0,0
1777615205,160633,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160648,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160663,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160677,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160692,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160706,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,160720,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160735,31700,37176,65532,17552,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,160749,31688,37180,65532,17552,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,160763,31696,37172,65532,17552,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,160778,31688,37180,65532,17560,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,160792,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160806,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,160821,31692,37184,65532,17552,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,160835,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,160849,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160864,31692,37172,65532,17560,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,160878,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,160892,31700,37172,65532,17560,-9.7778,40.3198,299.9634,302.819,20260501_160003,0,0,0,0,0
1777615205,160907,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,160921,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,160935,31688,37184,65532,17552,-9.8877,40.4297,299.9634,302.8372,20260501_160003,0,0,0,0,0
1777615205,160951,31688,37180,65532,17552,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,160965,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,160979,31692,37172,65532,17560,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,160994,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161008,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161022,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161037,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161051,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,161065,31700,37176,65532,17552,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161080,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,161094,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161108,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,161123,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161137,31696,37184,65532,17552,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,161152,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161166,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161180,31692,37172,65532,17560,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,161195,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161209,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161224,31692,37184,65532,17552,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,161239,31696,37184,65532,17560,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,161253,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,161267,31704,37172,65532,17560,-9.7412,40.3198,299.9634,302.8178,20260501_160003,0,0,0,0,0
1777615205,161282,31700,37176,65532,17552,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161296,31696,37184,65532,17560,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,161310,31688,37176,65532,17560,-9.8877,40.3564,299.9634,302.8274,20260501_160003,0,0,0,0,0
1777615205,161325,31700,37176,65532,17552,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161339,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,161353,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,161368,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161382,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161396,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161411,31692,37184,65532,17560,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,161425,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161439,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161454,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161468,31692,37172,65532,17560,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,161482,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161497,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161512,31700,37184,65532,17560,-9.7778,40.4297,299.9634,302.8336,20260501_160003,0,0,0,0,0
1777615205,161526,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161541,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161555,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161569,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161584,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161598,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161612,31692,37172,65532,17560,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,161627,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,161641,31692,37184,65532,17552,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,161655,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161670,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161684,31700,37172,65532,17552,-9.7778,40.3198,299.9634,302.819,20260501_160003,0,0,0,0,0
1777615205,161698,31696,37184,65532,17552,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,161713,31692,37184,65532,17560,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,161727,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161741,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,161756,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,161770,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,161784,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161800,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161814,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,161828,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161843,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161857,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161871,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,161886,31696,37172,65532,17552,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,161900,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,161914,31692,37172,65532,17560,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,161929,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,161943,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161957,31696,37184,65532,17552,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,161972,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,161986,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,162000,31692,37184,65532,17560,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,162015,31692,37184,65532,17552,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,162029,31692,37172,65532,17552,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,162043,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162058,31700,37172,65532,17552,-9.7778,40.3198,299.9634,302.819,20260501_160003,0,0,0,0,0
1777615205,162072,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162087,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162102,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162116,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162130,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162145,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162159,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162173,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162188,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,162202,31700,37172,65532,17560,-9.7778,40.3198,299.9634,302.819,20260501_160003,0,0,0,0,0
1777615205,162216,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162231,31692,37172,65532,17552,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,162245,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,162259,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162274,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162288,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162302,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162317,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162331,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162345,31704,37172,65532,17560,-9.7412,40.3198,299.9634,302.8178,20260501_160003,0,0,0,0,0
1777615205,162361,31696,37184,65532,17560,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,162375,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162390,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,162404,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162418,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162433,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162447,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162461,31696,37172,65532,17560,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,162476,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162490,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162504,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162519,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162533,31688,37172,65532,17552,-9.8877,40.3198,299.9634,302.8226,20260501_160003,0,0,0,0,0
1777615205,162547,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162562,31688,37180,65532,17552,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,162576,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162590,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162605,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162619,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162634,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162649,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162663,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,162677,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162692,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162706,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162720,31700,37176,65532,17560,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,162735,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162749,31692,37188,65532,17560,-9.8511,40.4663,299.9634,302.8409,20260501_160003,0,0,0,0,0
1777615205,162763,31704,37172,65532,17552,-9.7412,40.3198,299.9634,302.8178,20260501_160003,0,0,0,0,0
1777615205,162778,31692,37172,65532,17552,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
1777615205,162792,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162806,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162821,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,162835,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,162849,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162864,31696,37168,65532,17560,-9.8145,40.2832,299.9634,302.8153,20260501_160003,0,0,0,0,0
1777615205,162878,31696,37176,65532,17560,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162892,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,162908,31692,37184,65532,17560,-9.8511,40.4297,299.9634,302.836,20260501_160003,0,0,0,0,0
1777615205,162922,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162936,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,162951,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,162965,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,162979,31700,37176,65532,17552,-9.7778,40.3564,299.9634,302.8239,20260501_160003,0,0,0,0,0
1777615205,162994,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,163008,31688,37188,65532,17560,-9.8877,40.4663,299.9634,302.8421,20260501_160003,0,0,0,0,0
1777615205,163022,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163037,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163051,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163065,31696,37168,65532,17560,-9.8145,40.2832,299.9634,302.8153,20260501_160003,0,0,0,0,0
1777615205,163080,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163094,31704,37180,65532,17552,-9.7412,40.3931,299.9634,302.8276,20260501_160003,0,0,0,0,0
1777615205,163108,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,163123,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163137,31704,37176,65532,17560,-9.7412,40.3564,299.9634,302.8227,20260501_160003,0,0,0,0,0
1777615205,163151,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163166,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,163181,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163195,31692,37180,65532,17552,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,163210,31692,37168,65532,17560,-9.8511,40.2832,299.9634,302.8165,20260501_160003,0,0,0,0,0
1777615205,163224,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163238,31696,37184,65532,17560,-9.8145,40.4297,299.9634,302.8348,20260501_160003,0,0,0,0,0
1777615205,163253,31704,37180,65532,17552,-9.7412,40.3931,299.9634,302.8276,20260501_160003,0,0,0,0,0
1777615205,163267,31696,37180,65532,17560,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163281,31696,37172,65532,17552,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,163296,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,163310,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163324,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,163339,31688,37180,65532,17560,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,163353,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163367,31700,37180,65532,17560,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,163382,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163396,31700,37188,65532,17560,-9.7778,40.4663,299.9634,302.8385,20260501_160003,0,0,0,0,0
1777615205,163410,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163425,31692,37176,65532,17552,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163439,31692,37180,65532,17560,-9.8511,40.3931,299.9634,302.8311,20260501_160003,0,0,0,0,0
1777615205,163454,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163469,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163483,31688,37180,65532,17560,-9.8877,40.3931,299.9634,302.8323,20260501_160003,0,0,0,0,0
1777615205,163497,31696,37172,65532,17552,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,163512,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,163526,31696,37172,65532,17552,-9.8145,40.3198,299.9634,302.8202,20260501_160003,0,0,0,0,0
1777615205,163540,31696,37180,65532,17552,-9.8145,40.3931,299.9634,302.8299,20260501_160003,0,0,0,0,0
1777615205,163555,31696,37176,65532,17552,-9.8145,40.3564,299.9634,302.8251,20260501_160003,0,0,0,0,0
1777615205,163569,31700,37180,65532,17552,-9.7778,40.3931,299.9634,302.8287,20260501_160003,0,0,0,0,0
1777615205,163584,31692,37176,65532,17560,-9.8511,40.3564,299.9634,302.8262,20260501_160003,0,0,0,0,0
1777615205,163598,31692,37172,65532,17552,-9.8511,40.3198,299.9634,302.8214,20260501_160003,0,0,0,0,0
